athlete_id,rapm_margin,orapm,drapm,rapm,raw_off,raw_def,raw_net,tm_off,tm_def,tm_net,opp_off,opp_def,opp_net,minutes,name,team_id,team,team_logo,position,headshot,games,box_minutes,season,low_sample,rank
5313526,-0.0,-0.0,-0.0,-0.0,-15.52173258324082,-2.505984147714159,-18.027716730954978,0.5951905929955524,2.2104971000365325,2.805687693032085,-2.5915842055887612,-3.3350117803886756,-5.926595985977437,216.4,Kiki Modeva,2349,UMass Lowell,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,F,,15,214.0,2026,False,1652
5313533,0.0,-0.0,0.0,0.0,-0.9616660348554973,8.47058065006975,7.508914615214252,0.013000410660801645,-1.187370535010161,-1.1743701243493594,-0.5776516701320356,-0.3921079598030879,-0.9697596299351234,612.6666666666666,Kennedy Austin,2378,UMBC,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313533.png,30,631.0,2026,False,1653
5313536,-0.0,0.0,-0.0,0.0,4.096526619753874,-3.2345888799271734,0.8619377398267005,0.015795358319954267,-0.41790036238372125,-0.402105004063767,-3.6989381719109287,-4.6762523206424715,-8.3751904925534,110.85,Maisie Crowley,2378,UMBC,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313536.png,16,117.0,2026,True,1654
5313537,0.0,0.0,0.0,0.0,12.250232258781153,6.561139415588229,18.811371674369383,-2.3101271680181514,-1.6874929453741578,-3.9976201133923093,-1.4358519705152346,-1.4743935999144173,-2.9102455704296517,497.8833333333333,Jacklynn Hosier,261,Vermont,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313537.png,34,496.0,2026,False,1655
5315178,0.0,-0.0,0.0,0.0,-1.5648689592672724,8.467709017456173,6.9028400581889,0.06355397233357103,0.05096210569633305,0.11451607802990407,-1.650945592238437,-1.8544421232549846,-3.5053877154934217,590.9833333333333,Jalei Pillow,526,FGCU,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315178.png,31,594.0,2026,False,1656
5313538,0.0,0.0,-0.0,0.0,21.87714062798932,8.796665752757917,30.673806380747237,-0.033096859782174526,-0.031018170645706958,-0.06411503042788148,-6.681746650972775,-8.257129394920204,-14.938876045892979,39.916666666666664,Maren Maxon,261,Vermont,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313538.png,12,41.0,2026,True,1657
5313540,-0.0,0.0,-0.0,0.0,10.072347177626298,-0.8611591553566456,9.211188022269653,-0.6872950863296197,-0.5225618094244329,-1.2098568957540525,-6.375065886710671,-7.2038426380390375,-13.578908524749709,108.98333333333333,Lia Hanson,261,Vermont,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313540.png,20,111.0,2026,True,1658
5313541,0.0,0.0,0.0,0.0,56.90950774990871,45.952471016055284,102.861978765964,-0.0,0.0,0.0,-19.60629810997233,-23.302507355910812,-42.90880546588314,10.466666666666667,Christiana Gordon,261,Vermont,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313541.png,2,10.0,2026,True,1659
5313571,-0.024330664400835502,-0.0,-0.0,-0.0,-15.138903305957015,-4.682724268370919,-19.821627574327934,1.4277475369161714,0.3661201088183011,1.7938676457344724,0.23066776952153936,-0.0021068585046061343,0.22856091101693324,316.3833333333333,Kelsey Bess,2099,Canisius,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313571.png,26,316.0,2026,False,1660
5313573,-0.0,-0.0,-0.0,-0.0,-18.605679402918724,-7.808292929248452,-26.413972332167177,1.2894687081940233,0.3901601320108749,1.6796288402048982,-0.4741813339602482,-0.6772364732652921,-1.1514178072255403,221.88333333333333,Molly Mescall,2099,Canisius,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313573.png,29,229.0,2026,False,1661
